CodigoEstacion,CodigoSensor,FechaObservacion,ValorObservado,NombreEstacion,Departamento,Municipio,ZonaHidrografica,Latitud,Longitud,DescripcionSensor,UnidadMedida
0021205509,0068,01/01/2022 03:50:00 AM,8.444,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021205512,0068,01/01/2022 08:00:00 AM,10.704,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021206960,0068,01/01/2022 11:00:00 PM,13,IDEAM BOGOTA  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.6,-74.06666667,Temp Aire 2 m,°C
0035025502,0068,01/01/2022 06:00:00 AM,6.467,LA ESMERALDA-  - AUT,BOGOTA,"BOGOTA, D.C",META,4.56,-74,Temp Aire 2 m,°C
0021205509,0068,01/01/2022 12:30:00 AM,8.493,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021205509,0068,01/01/2022 03:20:00 PM,14.016,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021205512,0068,01/01/2022 12:00:00 PM,14.927,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205512,0068,01/01/2022 11:10:00 PM,8.544,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205512,0068,01/01/2022 06:00:00 AM,8.486,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205509,0068,01/01/2022 02:40:00 AM,8.562,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021205509,0068,01/01/2022 11:10:00 PM,5.445,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021205509,0068,01/01/2022 01:30:00 PM,14.775,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021205509,0068,01/01/2022 09:10:00 AM,10.667,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021205509,0068,01/01/2022 01:10:00 PM,14.874,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021205509,0068,01/01/2022 10:40:00 AM,13.88,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021206600,0068,01/01/2022 11:00:00 AM,19.2,NUEVA GENERACION  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.782222222,-74.09433333,Temp Aire 2 m,°C
0021205012,0068,01/01/2022 09:00:00 AM,17.6,UNIVERSIDAD NACIONAL  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.638083333,-74.08908333,Temp Aire 2 m,°C
0021206600,0068,01/01/2022 09:00:00 AM,15.1,NUEVA GENERACION  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.782222222,-74.09433333,Temp Aire 2 m,°C
0021205512,0068,01/01/2022 02:10:00 AM,9.137,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205512,0068,01/01/2022 06:40:00 AM,8.875,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205509,0068,01/01/2022 01:50:00 AM,8.62,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021205512,0068,01/01/2022 10:10:00 PM,8.863,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205512,0068,01/01/2022 04:20:00 AM,8.459,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205509,0068,01/01/2022 02:50:00 AM,8.564,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021206920,0068,01/01/2022 10:00:00 AM,15.2,VILLA TERESA - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.35,-74.15,Temp Aire 2 m,°C
0021205509,0068,01/01/2022 10:20:00 PM,6.372,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021205512,0068,01/01/2022 11:20:00 PM,8.335,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021206600,0068,01/01/2022 06:00:00 AM,11.5,NUEVA GENERACION  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.782222222,-74.09433333,Temp Aire 2 m,°C
0035025502,0068,01/01/2022 03:50:00 AM,7.326,LA ESMERALDA-  - AUT,BOGOTA,"BOGOTA, D.C",META,4.56,-74,Temp Aire 2 m,°C
0021206960,0068,01/01/2022 06:00:00 AM,13.2,IDEAM BOGOTA  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.6,-74.06666667,Temp Aire 2 m,°C
0021205509,0068,01/01/2022 08:20:00 PM,7.023,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021206600,0068,01/01/2022 01:00:00 AM,12.4,NUEVA GENERACION  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.782222222,-74.09433333,Temp Aire 2 m,°C
0021205509,0068,01/01/2022 07:50:00 AM,10.745,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021205509,0068,01/01/2022 06:30:00 PM,8.545,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021205710,0068,01/01/2022 03:00:00 PM,19.7,JARDIN BOTANICO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.669333333,-74.10266667,Temp Aire 2 m,°C
0021205012,0068,01/01/2022 08:00:00 PM,15.8,UNIVERSIDAD NACIONAL  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.638083333,-74.08908333,Temp Aire 2 m,°C
0035025502,0068,01/01/2022 05:20:00 AM,6.721,LA ESMERALDA-  - AUT,BOGOTA,"BOGOTA, D.C",META,4.56,-74,Temp Aire 2 m,°C
0021205509,0068,01/01/2022 08:20:00 AM,11.763,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021205512,0068,01/01/2022 07:50:00 PM,8.975,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205509,0068,01/01/2022 11:40:00 AM,14.563,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021205509,0068,01/01/2022 11:50:00 AM,14.689,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021206920,0068,01/01/2022 12:00:00 PM,16.1,VILLA TERESA - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.35,-74.15,Temp Aire 2 m,°C
0021205512,0068,01/01/2022 01:40:00 PM,15.62,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0035025502,0068,01/01/2022 12:10:00 PM,14.631,LA ESMERALDA-  - AUT,BOGOTA,"BOGOTA, D.C",META,4.56,-74,Temp Aire 2 m,°C
0021205512,0068,01/01/2022 12:10:00 AM,9.694,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205509,0068,01/01/2022 02:40:00 PM,13.953,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0035025502,0068,01/01/2022 08:50:00 PM,7.613,LA ESMERALDA-  - AUT,BOGOTA,"BOGOTA, D.C",META,4.56,-74,Temp Aire 2 m,°C
0035025502,0068,01/01/2022 07:50:00 PM,7.924,LA ESMERALDA-  - AUT,BOGOTA,"BOGOTA, D.C",META,4.56,-74,Temp Aire 2 m,°C
0021205512,0068,01/01/2022 05:20:00 PM,11.139,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205512,0068,01/01/2022 11:20:00 AM,14.923,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0035025502,0068,01/01/2022 03:00:00 AM,7.545,LA ESMERALDA-  - AUT,BOGOTA,"BOGOTA, D.C",META,4.56,-74,Temp Aire 2 m,°C
0035025502,0068,01/01/2022 04:10:00 AM,7.221,LA ESMERALDA-  - AUT,BOGOTA,"BOGOTA, D.C",META,4.56,-74,Temp Aire 2 m,°C
0035025502,0068,01/01/2022 11:30:00 AM,13.588,LA ESMERALDA-  - AUT,BOGOTA,"BOGOTA, D.C",META,4.56,-74,Temp Aire 2 m,°C
0021205512,0068,01/01/2022 04:30:00 AM,8.385,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205512,0068,01/01/2022 08:20:00 AM,11.639,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205509,0068,01/01/2022 10:20:00 AM,13.321,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021205512,0068,01/01/2022 03:20:00 AM,8.701,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205509,0068,01/01/2022 01:00:00 PM,14.769,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0035025502,0068,01/01/2022 10:50:00 PM,9.269,LA ESMERALDA-  - AUT,BOGOTA,"BOGOTA, D.C",META,4.56,-74,Temp Aire 2 m,°C
0021205512,0068,01/01/2022 03:40:00 PM,13.227,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021206960,0068,01/01/2022 06:00:00 PM,17.4,IDEAM BOGOTA  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.6,-74.06666667,Temp Aire 2 m,°C
0021205509,0068,01/01/2022 03:30:00 AM,8.463,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021205512,0068,01/01/2022 03:10:00 AM,8.839,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205512,0068,01/01/2022 12:40:00 PM,15.237,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205509,0068,01/01/2022 01:10:00 AM,8.682,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021205512,0068,01/01/2022 01:20:00 PM,15.418,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205512,0068,01/01/2022 02:20:00 AM,8.937,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205509,0068,01/01/2022 09:40:00 PM,5.769,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0035025502,0068,01/01/2022 11:40:00 PM,9.466,LA ESMERALDA-  - AUT,BOGOTA,"BOGOTA, D.C",META,4.56,-74,Temp Aire 2 m,°C
0021205512,0068,01/01/2022 09:10:00 AM,11.532,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205512,0068,01/01/2022 09:20:00 AM,12.533,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205512,0068,01/01/2022 07:50:00 AM,10.551,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205509,0068,01/01/2022 07:10:00 AM,10.359,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021206920,0068,01/01/2022 02:00:00 AM,9.8,VILLA TERESA - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.35,-74.15,Temp Aire 2 m,°C
0035025502,0068,01/01/2022 09:00:00 AM,10.701,LA ESMERALDA-  - AUT,BOGOTA,"BOGOTA, D.C",META,4.56,-74,Temp Aire 2 m,°C
0021206600,0068,01/01/2022 04:00:00 AM,12.3,NUEVA GENERACION  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.782222222,-74.09433333,Temp Aire 2 m,°C
0021205512,0068,01/01/2022 05:00:00 AM,8.168,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0035025502,0068,01/01/2022 09:50:00 PM,7.695,LA ESMERALDA-  - AUT,BOGOTA,"BOGOTA, D.C",META,4.56,-74,Temp Aire 2 m,°C
0021205509,0068,01/01/2022 09:00:00 AM,10.586,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021205512,0068,01/01/2022 12:40:00 AM,9.706,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205509,0068,01/01/2022 07:40:00 AM,10.607,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021205512,0068,01/01/2022 05:50:00 AM,8.517,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205509,0068,01/01/2022 03:10:00 AM,8.551,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0035025502,0068,01/01/2022 02:20:00 PM,15.12,LA ESMERALDA-  - AUT,BOGOTA,"BOGOTA, D.C",META,4.56,-74,Temp Aire 2 m,°C
0035025502,0068,01/01/2022 07:00:00 AM,7.705,LA ESMERALDA-  - AUT,BOGOTA,"BOGOTA, D.C",META,4.56,-74,Temp Aire 2 m,°C
0021205509,0068,01/01/2022 06:50:00 AM,9.391,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021205512,0068,01/01/2022 06:50:00 PM,9.399,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205509,0068,01/01/2022 04:30:00 PM,13.995,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0035025502,0068,01/01/2022 08:40:00 PM,7.719,LA ESMERALDA-  - AUT,BOGOTA,"BOGOTA, D.C",META,4.56,-74,Temp Aire 2 m,°C
0021205509,0068,01/01/2022 12:00:00 AM,8.598,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0035025502,0068,01/01/2022 01:40:00 PM,15.198,LA ESMERALDA-  - AUT,BOGOTA,"BOGOTA, D.C",META,4.56,-74,Temp Aire 2 m,°C
0035025502,0068,01/01/2022 06:20:00 PM,7.963,LA ESMERALDA-  - AUT,BOGOTA,"BOGOTA, D.C",META,4.56,-74,Temp Aire 2 m,°C
0021205512,0068,01/01/2022 09:40:00 AM,12.934,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0035025502,0068,01/01/2022 09:30:00 PM,7.893,LA ESMERALDA-  - AUT,BOGOTA,"BOGOTA, D.C",META,4.56,-74,Temp Aire 2 m,°C
0021205012,0068,01/01/2022 06:00:00 PM,18.7,UNIVERSIDAD NACIONAL  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.638083333,-74.08908333,Temp Aire 2 m,°C
0021205512,0068,01/01/2022 12:30:00 AM,9.69,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0035025502,0068,01/01/2022 12:40:00 AM,7.835,LA ESMERALDA-  - AUT,BOGOTA,"BOGOTA, D.C",META,4.56,-74,Temp Aire 2 m,°C
0021205509,0068,01/01/2022 03:00:00 PM,14.353,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021206960,0068,01/01/2022 08:00:00 AM,14.2,IDEAM BOGOTA  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.6,-74.06666667,Temp Aire 2 m,°C
0021205512,0068,01/01/2022 04:40:00 PM,13.288,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205509,0068,01/01/2022 01:20:00 PM,14.687,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021205012,0068,01/01/2022 09:00:00 PM,14.8,UNIVERSIDAD NACIONAL  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.638083333,-74.08908333,Temp Aire 2 m,°C
0035025502,0068,01/01/2022 09:10:00 PM,7.597,LA ESMERALDA-  - AUT,BOGOTA,"BOGOTA, D.C",META,4.56,-74,Temp Aire 2 m,°C
0021205012,0068,01/01/2022 07:00:00 PM,16.4,UNIVERSIDAD NACIONAL  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.638083333,-74.08908333,Temp Aire 2 m,°C
0021205509,0068,01/01/2022 05:20:00 PM,12.713,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0035025502,0068,01/01/2022 11:00:00 AM,13.542,LA ESMERALDA-  - AUT,BOGOTA,"BOGOTA, D.C",META,4.56,-74,Temp Aire 2 m,°C
0035025502,0068,01/01/2022 07:10:00 PM,7.998,LA ESMERALDA-  - AUT,BOGOTA,"BOGOTA, D.C",META,4.56,-74,Temp Aire 2 m,°C
0021205512,0068,01/01/2022 03:30:00 AM,8.602,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0035025502,0068,01/01/2022 12:00:00 AM,7.525,LA ESMERALDA-  - AUT,BOGOTA,"BOGOTA, D.C",META,4.56,-74,Temp Aire 2 m,°C
0021205512,0068,01/01/2022 10:40:00 AM,13.55,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0035025502,0068,01/01/2022 01:00:00 PM,14.991,LA ESMERALDA-  - AUT,BOGOTA,"BOGOTA, D.C",META,4.56,-74,Temp Aire 2 m,°C
0021205509,0068,01/01/2022 07:20:00 PM,8.203,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021206600,0068,01/01/2022 08:00:00 PM,13.1,NUEVA GENERACION  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.782222222,-74.09433333,Temp Aire 2 m,°C
0021205509,0068,01/01/2022 03:40:00 PM,13.563,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021205512,0068,01/01/2022 04:00:00 PM,13.159,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205512,0068,01/01/2022 10:00:00 PM,8.995,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0035025502,0068,01/01/2022 12:40:00 PM,14.891,LA ESMERALDA-  - AUT,BOGOTA,"BOGOTA, D.C",META,4.56,-74,Temp Aire 2 m,°C
0021205509,0068,01/01/2022 01:50:00 PM,14.709,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021205509,0068,01/01/2022 02:00:00 AM,8.572,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021205710,0068,01/01/2022 07:00:00 AM,12.1,JARDIN BOTANICO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.669333333,-74.10266667,Temp Aire 2 m,°C
0021205509,0068,01/01/2022 11:20:00 PM,6.044,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021205509,0068,01/01/2022 08:30:00 AM,10.901,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021206960,0068,01/01/2022 03:00:00 AM,13.7,IDEAM BOGOTA  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.6,-74.06666667,Temp Aire 2 m,°C
0035025502,0068,01/01/2022 07:30:00 PM,8.094,LA ESMERALDA-  - AUT,BOGOTA,"BOGOTA, D.C",META,4.56,-74,Temp Aire 2 m,°C
0035025502,0068,01/01/2022 08:40:00 AM,10.278,LA ESMERALDA-  - AUT,BOGOTA,"BOGOTA, D.C",META,4.56,-74,Temp Aire 2 m,°C
0021205509,0068,01/01/2022 10:10:00 AM,12.812,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021206920,0068,01/01/2022 12:00:00 AM,9,VILLA TERESA - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.35,-74.15,Temp Aire 2 m,°C
0021205512,0068,01/01/2022 10:20:00 AM,13.306,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0035025502,0068,01/01/2022 09:10:00 AM,10.678,LA ESMERALDA-  - AUT,BOGOTA,"BOGOTA, D.C",META,4.56,-74,Temp Aire 2 m,°C
0021205509,0068,01/01/2022 04:00:00 PM,13.534,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021206920,0068,01/01/2022 02:00:00 PM,14.4,VILLA TERESA - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.35,-74.15,Temp Aire 2 m,°C
0021206960,0068,01/01/2022 05:00:00 PM,19.6,IDEAM BOGOTA  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.6,-74.06666667,Temp Aire 2 m,°C
0021205512,0068,01/01/2022 01:10:00 AM,9.535,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205512,0068,01/01/2022 06:30:00 AM,8.88,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021206600,0068,01/01/2022 03:00:00 PM,18,NUEVA GENERACION  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.782222222,-74.09433333,Temp Aire 2 m,°C
0021205012,0068,01/01/2022 02:00:00 PM,21.7,UNIVERSIDAD NACIONAL  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.638083333,-74.08908333,Temp Aire 2 m,°C
0021205512,0068,01/01/2022 12:20:00 PM,15.038,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205512,0068,01/01/2022 05:30:00 AM,8.473,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0035025502,0068,01/01/2022 07:40:00 PM,8.144,LA ESMERALDA-  - AUT,BOGOTA,"BOGOTA, D.C",META,4.56,-74,Temp Aire 2 m,°C
0021205509,0068,01/01/2022 10:40:00 PM,5.809,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021205512,0068,01/01/2022 01:30:00 AM,9.101,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205710,0068,01/01/2022 12:00:00 PM,21.6,JARDIN BOTANICO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.669333333,-74.10266667,Temp Aire 2 m,°C
0035025502,0068,01/01/2022 01:10:00 PM,15.282,LA ESMERALDA-  - AUT,BOGOTA,"BOGOTA, D.C",META,4.56,-74,Temp Aire 2 m,°C
0021205512,0068,01/01/2022 02:40:00 AM,8.814,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205509,0068,01/01/2022 07:50:00 PM,7.908,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0035025502,0068,01/01/2022 09:20:00 AM,10.948,LA ESMERALDA-  - AUT,BOGOTA,"BOGOTA, D.C",META,4.56,-74,Temp Aire 2 m,°C
0035025502,0068,01/01/2022 10:00:00 AM,12.133,LA ESMERALDA-  - AUT,BOGOTA,"BOGOTA, D.C",META,4.56,-74,Temp Aire 2 m,°C
